home_team,away_team,Attendance,Round,Host,Year,Date,home_score,away_score,result,home_rank,home_points,confederation_x,away_rank,away_points,confederation_y,ranking_difference,points_difference,home_team_power,away_team_power,team_power_difference,home_last5_wins,home_last5_draws,home_last5_losses,home_last5_goals,home_last5_goals_conceded,home_recent_form_score,away_last5_wins,away_last5_draws,away_last5_losses,away_last5_goals,away_last5_goals_conceded,away_recent_form_score,form_score_difference,recent_goals_difference,recent_defense_difference
Netherlands,Belgium,77000,Group stage,France,1998,1998-06-13,0,0,draw,25.0,54.0,UEFA,36.0,50.0,UEFA,11.0,4.0,66.82286346153847,67.93338076923077,-1.110517307692291,3,0,2,8,6,9,2,0,3,4,5,6,3,4,-1
South Korea,Mexico,39100,Group stage,France,1998,1998-06-13,1,3,away_win,20.0,55.0,AFC,4.0,61.0,CONCACAF,-16.0,-6.0,,64.15167115384617,,0,2,3,5,9,2,1,3,1,4,4,6,-4,1,-5
Spain,Nigeria,38000,Group stage,France,1998,1998-06-13,2,3,away_win,15.0,56.0,UEFA,74.0,37.0,CAF,59.0,19.0,71.50423846153845,60.60471115384616,10.899527307692289,2,2,1,10,6,8,2,0,2,7,4,6,2,3,-2
Argentina,Japan,33500,Group stage,France,1998,1998-06-14,1,0,home_win,6.0,60.0,CONMEBOL,12.0,58.0,AFC,6.0,2.0,67.99343846153849,61.568284519230765,6.425153942307723,2,0,3,8,7,6,0,0,0,0,0,0,6,8,-7
Jamaica,Croatia,38100,Group stage,France,1998,1998-06-14,1,3,away_win,30.0,52.0,CONCACAF,19.0,56.0,UEFA,-11.0,-4.0,52.60554907692308,65.74488538461539,-13.139336307692304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR Yugoslavia,Iran,36000,Group stage,France,1998,1998-06-14,1,0,home_win,,,,42.0,48.0,AFC,,,,53.570152000000014,,0,0,0,0,0,0,0,1,2,2,8,1,-1,-2,8
England,Tunisia,54587,Group stage,France,1998,1998-06-15,2,0,home_win,5.0,60.0,UEFA,21.0,55.0,CAF,16.0,5.0,68.18326346153846,56.97818234615384,11.205081115384624,3,1,1,7,5,10,1,1,1,3,2,4,6,4,-3
Germany,United States,49000,Group stage,France,1998,1998-06-15,2,0,home_win,2.0,65.0,UEFA,11.0,58.0,CONCACAF,9.0,7.0,69.83241730769232,62.40566538461539,7.426751923076935,3,1,1,9,7,10,1,1,3,4,6,4,6,5,-1
Romania,Colombia,43300,Group stage,France,1998,1998-06-15,1,0,home_win,22.0,55.0,UEFA,10.0,58.0,CONMEBOL,-12.0,-3.0,59.02940903846154,64.20907144230769,-5.179662403846152,3,1,1,10,9,10,1,1,3,6,8,4,6,4,-1
Brazil,Morocco,38500,Group stage,France,1998,1998-06-16,3,0,home_win,1.0,72.0,CONMEBOL,13.0,57.0,CAF,12.0,15.0,71.18102653846155,62.09039384615384,9.090632692307716,4,1,0,7,3,13,0,1,4,4,8,1,12,3,5
Scotland,Norway,31800,Group stage,France,1998,1998-06-16,1,1,draw,41.0,48.0,UEFA,7.0,60.0,UEFA,-34.0,-12.0,62.71133875,61.37427692307692,1.3370618269230832,1,1,3,3,5,4,1,2,2,4,5,5,-1,-1,0
Italy,Cameroon,35500,Group stage,France,1998,1998-06-17,3,0,home_win,14.0,57.0,UEFA,49.0,45.0,CAF,35.0,12.0,68.45827307692308,59.91948615384615,8.538786923076927,3,2,0,8,5,11,0,2,3,6,15,2,9,2,10
Chile,Austria,36000,Group stage,France,1998,1998-06-17,1,1,draw,9.0,59.0,CONMEBOL,31.0,52.0,UEFA,22.0,7.0,63.52331596153847,63.952364230769234,-0.429048269230762,0,2,3,5,10,2,1,2,2,5,6,5,-3,0,-4
France,Saudi Arabia,80000,Group stage,France,1998,1998-06-18,4,0,home_win,18.0,56.0,UEFA,34.0,51.0,AFC,16.0,5.0,69.714,57.83005211538461,11.883947884615388,3,1,1,10,5,10,2,0,3,5,7,6,4,5,2
South Africa,Denmark,33500,Group stage,France,1998,1998-06-18,1,1,draw,24.0,55.0,CAF,27.0,53.0,UEFA,3.0,2.0,58.53896730769231,64.05919923076922,-5.5202319230769135,0,0,1,0,3,0,4,0,1,11,6,12,-12,-11,3
Nigeria,Bulgaria,48000,Group stage,France,1998,1998-06-19,1,0,home_win,74.0,37.0,CAF,35.0,50.0,UEFA,-39.0,-13.0,60.60471115384616,52.81303951923076,7.791671634615398,3,0,2,10,6,9,1,2,2,4,8,5,4,6,2
Spain,Paraguay,36000,Group stage,France,1998,1998-06-19,0,0,draw,15.0,56.0,UEFA,29.0,52.0,CONMEBOL,14.0,4.0,71.50423846153845,61.38765480769232,10.116583653846128,2,1,2,10,7,7,1,3,1,4,6,6,1,6,-1
Belgium,Mexico,31800,Group stage,France,1998,1998-06-20,2,2,draw,36.0,50.0,UEFA,4.0,61.0,CONCACAF,-32.0,-11.0,67.93338076923077,64.15167115384617,3.7817096153846,2,1,2,4,4,7,2,2,1,7,5,8,-1,-3,1
Japan,Croatia,35500,Group stage,France,1998,1998-06-20,0,1,away_win,12.0,58.0,AFC,19.0,56.0,UEFA,7.0,2.0,61.568284519230765,65.74488538461539,-4.176600865384621,0,0,1,0,1,0,1,0,0,3,1,3,-3,-3,0
Netherlands,South Korea,55000,Group stage,France,1998,1998-06-20,5,0,home_win,25.0,54.0,UEFA,20.0,55.0,AFC,-5.0,-1.0,66.82286346153847,,,2,1,2,6,5,7,0,2,3,5,9,2,5,1,4
United States,Iran,43300,Group stage,France,1998,1998-06-21,1,2,away_win,11.0,58.0,CONCACAF,42.0,48.0,AFC,31.0,10.0,62.40566538461539,53.570152000000014,8.835513384615375,1,1,3,3,6,4,0,1,3,2,9,1,3,1,3
Germany,FR Yugoslavia,41275,Group stage,France,1998,1998-06-21,2,2,draw,2.0,65.0,UEFA,,,,,,69.83241730769232,,,3,1,1,10,7,10,1,0,0,1,0,3,7,9,-7
Argentina,Jamaica,45500,Group stage,France,1998,1998-06-21,5,0,home_win,6.0,60.0,CONMEBOL,30.0,52.0,CONCACAF,24.0,8.0,67.99343846153849,52.60554907692308,15.387889384615406,3,0,2,9,6,9,0,0,1,1,3,0,9,8,-3
Colombia,Tunisia,35500,Group stage,France,1998,1998-06-22,1,0,home_win,10.0,58.0,CONMEBOL,21.0,55.0,CAF,11.0,3.0,64.20907144230769,56.97818234615384,7.230889096153852,1,0,4,5,8,3,1,1,2,3,4,4,-1,2,-4
Romania,England,33140,Group stage,France,1998,1998-06-22,2,1,home_win,22.0,55.0,UEFA,5.0,60.0,UEFA,-17.0,-5.0,59.02940903846154,68.18326346153846,-9.153854423076922,3,1,1,8,8,10,3,1,1,8,5,10,0,0,-3
Scotland,Morocco,36000,Group stage,France,1998,1998-06-23,0,3,away_win,41.0,48.0,UEFA,13.0,57.0,CAF,-28.0,-9.0,62.71133875,62.09039384615384,0.6209449038461656,1,1,3,4,6,4,0,1,4,4,10,1,3,0,4
Brazil,Norway,57000,Group stage,France,1998,1998-06-23,1,2,away_win,1.0,72.0,CONMEBOL,7.0,60.0,UEFA,6.0,12.0,71.18102653846155,61.37427692307692,9.806749615384632,4,1,0,9,3,13,1,3,1,4,4,6,7,5,1
Chile,Cameroon,39500,Group stage,France,1998,1998-06-23,1,1,draw,9.0,59.0,CONMEBOL,49.0,45.0,CAF,40.0,14.0,63.52331596153847,59.91948615384615,3.603829807692321,0,2,3,6,11,2,0,2,3,4,15,2,0,2,4
Italy,Austria,80000,Group stage,France,1998,1998-06-23,2,1,home_win,14.0,57.0,UEFA,31.0,52.0,UEFA,17.0,5.0,68.45827307692308,63.952364230769234,4.505908846153844,3,2,0,9,4,11,1,2,2,4,5,5,6,5,1
Nigeria,Paraguay,33400,Group stage,France,1998,1998-06-24,1,3,away_win,74.0,37.0,CAF,29.0,52.0,CONMEBOL,-45.0,-15.0,60.60471115384616,61.38765480769232,-0.7829436538461607,3,0,2,8,6,9,0,4,1,3,6,4,5,5,0
Spain,Bulgaria,41275,Group stage,France,1998,1998-06-24,6,1,home_win,15.0,56.0,UEFA,35.0,50.0,UEFA,20.0,6.0,71.50423846153845,52.81303951923076,18.69119894230769,2,1,2,9,6,7,1,1,3,3,8,4,3,6,2
France,Denmark,39100,Group stage,France,1998,1998-06-24,2,1,home_win,18.0,56.0,UEFA,27.0,53.0,UEFA,9.0,3.0,69.714,64.05919923076922,5.654800769230775,3,1,1,12,5,10,3,1,1,11,7,10,0,1,2
South Africa,Saudi Arabia,31800,Group stage,France,1998,1998-06-24,2,2,draw,24.0,55.0,CAF,34.0,51.0,AFC,10.0,4.0,58.53896730769231,57.83005211538461,0.7089151923076997,0,1,1,1,4,1,2,0,3,4,9,6,-5,-3,5
Germany,Iran,35500,Group stage,France,1998,1998-06-25,2,0,home_win,2.0,65.0,UEFA,42.0,48.0,AFC,40.0,17.0,69.83241730769232,53.570152000000014,16.26226530769231,3,1,1,11,8,10,1,1,3,4,10,4,6,7,2
United States,FR Yugoslavia,38500,Group stage,France,1998,1998-06-25,0,1,away_win,11.0,58.0,CONCACAF,,,,,,62.40566538461539,,,1,0,4,3,7,3,1,1,0,3,2,4,-1,0,-5
Belgium,South Korea,45500,Group stage,France,1998,1998-06-25,1,1,draw,36.0,50.0,UEFA,20.0,55.0,AFC,-16.0,-5.0,67.93338076923077,,,1,2,2,5,6,5,0,2,3,5,13,2,3,0,7
Netherlands,Mexico,30600,Group stage,France,1998,1998-06-25,2,2,draw,25.0,54.0,UEFA,4.0,61.0,CONCACAF,-21.0,-7.0,66.82286346153847,64.15167115384617,2.6711923076923085,3,1,1,11,4,10,2,3,0,9,6,9,1,2,2
Colombia,England,42000,Group stage,France,1998,1998-06-26,0,2,away_win,10.0,58.0,CONMEBOL,5.0,60.0,UEFA,-5.0,-2.0,64.20907144230769,68.18326346153846,-3.97419201923077,2,0,3,5,6,6,2,1,2,8,7,7,-1,-3,1
Japan,Jamaica,39100,Group stage,France,1998,1998-06-26,1,2,away_win,12.0,58.0,AFC,30.0,52.0,CONCACAF,18.0,6.0,61.568284519230765,52.60554907692308,8.962735442307682,0,0,2,0,2,0,0,0,2,1,8,0,0,-1,6
Argentina,Croatia,31800,Group stage,France,1998,1998-06-26,1,0,home_win,6.0,60.0,CONMEBOL,19.0,56.0,UEFA,13.0,4.0,67.99343846153849,65.74488538461539,2.248553076923102,3,0,2,10,6,9,2,0,0,4,1,6,3,6,-5
Romania,Tunisia,80000,Group stage,France,1998,1998-06-26,1,1,draw,22.0,55.0,UEFA,21.0,55.0,CAF,-1.0,0.0,59.02940903846154,56.97818234615384,2.0512266923077007,4,1,0,9,5,13,1,1,3,3,5,4,9,6,0
Brazil,Chile,45500,Round of 16,France,1998,1998-06-27,4,1,home_win,1.0,72.0,CONMEBOL,9.0,59.0,CONMEBOL,8.0,13.0,71.18102653846155,63.52331596153847,7.65771057692308,3,1,1,7,3,10,0,3,2,7,11,3,7,0,8
Italy,Norway,55000,Round of 16,France,1998,1998-06-27,1,0,home_win,14.0,57.0,UEFA,7.0,60.0,UEFA,-7.0,-3.0,68.45827307692308,61.37427692307692,7.083996153846158,3,2,0,9,4,11,1,3,1,5,5,6,5,4,1
France,Paraguay,31800,Round of 16,France,1998,1998-06-28,1,0,home_win,18.0,56.0,UEFA,29.0,52.0,CONMEBOL,11.0,4.0,69.714,61.38765480769232,8.326345192307677,4,0,1,13,5,12,1,3,1,5,6,6,6,8,1
Nigeria,Denmark,77000,Round of 16,France,1998,1998-06-28,1,4,away_win,74.0,37.0,CAF,27.0,53.0,UEFA,-47.0,-16.0,60.60471115384616,64.05919923076922,-3.454488076923063,3,0,2,8,7,9,2,1,2,6,8,7,2,2,1
Netherlands,FR Yugoslavia,33000,Round of 16,France,1998,1998-06-29,2,1,home_win,25.0,54.0,UEFA,,,,,,66.82286346153847,,,2,2,1,11,5,8,2,1,0,4,2,7,1,7,-3
Germany,Mexico,29800,Round of 16,France,1998,1998-06-29,2,1,home_win,2.0,65.0,UEFA,4.0,61.0,CONCACAF,2.0,4.0,69.83241730769232,64.15167115384617,5.680746153846158,3,1,1,10,6,10,1,4,0,9,7,7,3,1,1
Argentina,England,30600,Round of 16,France,1998,1998-06-30,2,2,draw,6.0,60.0,CONMEBOL,5.0,60.0,UEFA,-1.0,0.0,67.99343846153849,68.18326346153846,-0.1898249999999706,3,0,2,9,5,9,2,1,2,7,5,7,2,2,0
Romania,Croatia,31800,Round of 16,France,1998,1998-06-30,0,1,away_win,22.0,55.0,UEFA,19.0,56.0,UEFA,-3.0,-1.0,59.02940903846154,65.74488538461539,-6.715476346153849,3,2,0,9,6,11,2,0,1,4,2,6,5,5,-4
Brazil,Denmark,49500,Quarter-finals,France,1998,1998-07-03,3,2,home_win,1.0,72.0,CONMEBOL,27.0,53.0,UEFA,26.0,19.0,71.18102653846155,64.05919923076922,7.121827307692328,3,1,1,10,4,10,2,1,2,8,9,7,3,2,5
Italy,France,80000,Quarter-finals,France,1998,1998-07-03,0,0,draw,14.0,57.0,UEFA,18.0,56.0,UEFA,4.0,1.0,68.45827307692308,69.714,-1.2557269230769208,3,2,0,8,3,11,5,0,0,14,3,15,-4,-6,0
Netherlands,Argentina,60000,Quarter-finals,France,1998,1998-07-04,2,1,home_win,25.0,54.0,UEFA,6.0,60.0,CONMEBOL,-19.0,-6.0,66.82286346153847,67.99343846153849,-1.1705750000000137,2,2,1,11,6,8,3,1,1,11,5,10,-2,0,-1
Germany,Croatia,43300,Quarter-finals,France,1998,1998-07-04,0,3,away_win,2.0,65.0,UEFA,19.0,56.0,UEFA,17.0,9.0,69.83241730769232,65.74488538461539,4.087531923076938,3,1,1,9,5,10,3,0,1,5,2,9,1,4,-3
Brazil,Netherlands,60000,Semi-finals,France,1998,1998-07-07,1,1,draw,1.0,72.0,CONMEBOL,25.0,54.0,UEFA,24.0,18.0,71.18102653846155,66.82286346153847,4.358163076923077,4,0,1,13,6,12,3,2,0,11,4,11,1,2,-2
France,Croatia,80000,Semi-finals,France,1998,1998-07-08,2,1,home_win,18.0,56.0,UEFA,19.0,56.0,UEFA,1.0,0.0,69.714,65.74488538461539,3.969114615384612,4,1,0,10,1,13,4,0,1,8,2,12,1,2,1
Netherlands,Croatia,44000,Third-place match,France,1998,1998-07-11,1,2,away_win,25.0,54.0,UEFA,19.0,56.0,UEFA,-6.0,-2.0,66.82286346153847,65.74488538461539,1.0779780769230882,3,2,0,12,5,11,3,0,2,6,3,9,2,6,-2
Brazil,France,80000,Final,France,1998,1998-07-12,0,3,away_win,1.0,72.0,CONMEBOL,18.0,56.0,UEFA,17.0,16.0,71.18102653846155,69.714,1.4670265384615533,3,1,1,12,6,10,4,1,0,9,2,13,-3,3,-4
France,Senegal,62561,Group stage,"Korea Republic, Japan",2002,2002-05-31,0,1,away_win,1.0,802.0,UEFA,42.0,599.0,CAF,41.0,203.0,69.714,62.96990692307693,6.744093076923072,4,1,0,8,2,13,0,0,0,0,0,0,13,8,-2
Germany,Saudi Arabia,32218,Group stage,"Korea Republic, Japan",2002,2002-06-01,8,0,home_win,11.0,695.0,UEFA,34.0,627.0,AFC,23.0,68.0,69.83241730769232,57.83005211538461,12.002365192307714,3,1,1,8,6,10,1,1,3,4,10,4,6,4,4
Uruguay,Denmark,30157,Group stage,"Korea Republic, Japan",2002,2002-06-01,1,2,away_win,24.0,652.0,CONMEBOL,20.0,657.0,UEFA,-4.0,-5.0,65.00322653846155,64.05919923076922,0.9440273076923232,1,1,3,2,6,4,2,1,2,9,7,7,-3,-7,1
Republic of Ireland,Cameroon,33679,Group stage,"Korea Republic, Japan",2002,2002-06-01,1,1,draw,15.0,674.0,UEFA,17.0,672.0,CAF,2.0,2.0,61.54500153846156,59.91948615384615,1.6255153846154116,1,1,3,2,5,4,0,2,3,3,14,2,2,-1,9
Spain,Slovenia,28588,Group stage,"Korea Republic, Japan",2002,2002-06-02,3,1,home_win,8.0,713.0,UEFA,25.0,649.0,UEFA,17.0,64.0,71.50423846153845,59.45073961538462,12.053498846153827,2,1,2,12,6,7,0,0,0,0,0,0,7,12,-6
England,Sweden,52721,Group stage,"Korea Republic, Japan",2002,2002-06-02,1,1,draw,12.0,694.0,UEFA,19.0,665.0,UEFA,7.0,29.0,68.18326346153846,62.87979807692308,5.303465384615379,2,1,2,8,6,7,2,2,1,10,5,8,-1,-2,-1
Paraguay,South Africa,25186,Group stage,"Korea Republic, Japan",2002,2002-06-02,2,2,draw,18.0,671.0,CONMEBOL,37.0,623.0,CAF,19.0,48.0,61.38765480769232,58.53896730769231,2.848687500000011,1,2,2,3,5,5,0,2,1,3,6,2,3,0,1
Argentina,Nigeria,34050,Group stage,"Korea Republic, Japan",2002,2002-06-02,1,0,home_win,3.0,784.0,CONMEBOL,27.0,644.0,CAF,24.0,140.0,67.99343846153849,60.60471115384616,7.388727307692328,3,1,1,10,4,10,2,0,3,7,11,6,4,3,7
Brazil,Turkey,33842,Group stage,"Korea Republic, Japan",2002,2002-06-03,2,1,home_win,2.0,784.0,CONMEBOL,22.0,654.0,UEFA,20.0,130.0,71.18102653846155,63.71142807692308,7.469598461538474,2,1,2,9,9,7,1,0,2,10,11,3,4,-1,2
Croatia,Mexico,32239,Group stage,"Korea Republic, Japan",2002,2002-06-03,0,1,away_win,21.0,655.0,UEFA,7.0,716.0,CONCACAF,-14.0,-61.0,65.74488538461539,64.15167115384617,1.5932142307692203,3,0,2,7,4,9,1,3,1,9,8,6,3,-2,4
Italy,Ecuador,31081,Group stage,"Korea Republic, Japan",2002,2002-06-03,2,0,home_win,6.0,717.0,UEFA,36.0,624.0,CONMEBOL,30.0,93.0,68.45827307692308,57.17906759615385,11.279205480769228,3,2,0,8,3,11,0,0,0,0,0,0,11,8,-3
South Korea,Poland,48760,Group stage,"Korea Republic, Japan",2002,2002-06-04,2,0,home_win,40.0,603.0,AFC,38.0,615.0,UEFA,-2.0,-12.0,,61.76560730769231,,0,2,3,4,12,2,2,1,2,4,9,7,-5,0,-3
Japan,Belgium,55256,Group stage,"Korea Republic, Japan",2002,2002-06-04,2,2,draw,32.0,634.0,AFC,23.0,653.0,UEFA,-9.0,-19.0,61.568284519230765,67.93338076923077,-6.365096250000001,0,0,3,1,4,0,0,3,2,5,7,3,-3,-4,3
China PR,Costa Rica,27217,Group stage,"Korea Republic, Japan",2002,2002-06-04,0,2,away_win,50.0,566.0,AFC,29.0,643.0,CONCACAF,-21.0,-77.0,58.298825865384615,54.76753863461539,3.531287230769223,0,0,0,0,0,0,2,0,2,4,6,6,-6,-4,6
Germany,Republic of Ireland,35854,Group stage,"Korea Republic, Japan",2002,2002-06-05,1,1,draw,11.0,695.0,UEFA,15.0,674.0,UEFA,4.0,21.0,69.83241730769232,61.54500153846156,8.287415769230762,3,1,1,14,6,10,1,2,2,3,5,5,5,11,-1
United States,Portugal,37306,Group stage,"Korea Republic, Japan",2002,2002-06-05,3,2,home_win,13.0,690.0,CONCACAF,5.0,726.0,UEFA,-8.0,-36.0,62.40566538461539,68.66904192307692,-6.263376538461529,0,0,5,1,7,0,2,0,3,5,7,6,-6,-4,0
Russia,Tunisia,30957,Group stage,"Korea Republic, Japan",2002,2002-06-05,2,0,home_win,28.0,644.0,UEFA,31.0,635.0,CAF,3.0,9.0,63.45978846153847,56.97818234615384,6.481606115384636,1,0,2,7,6,3,0,2,3,1,5,2,1,6,-1
Denmark,Senegal,43500,Group stage,"Korea Republic, Japan",2002,2002-06-06,1,1,draw,20.0,657.0,UEFA,42.0,599.0,CAF,22.0,58.0,64.05919923076922,62.96990692307693,1.089292307692297,2,1,2,10,8,7,1,0,0,1,0,3,4,9,-8
France,Uruguay,38070,Group stage,"Korea Republic, Japan",2002,2002-06-06,0,0,draw,1.0,802.0,UEFA,24.0,652.0,CONMEBOL,23.0,150.0,69.714,65.00322653846155,4.710773461538452,3,1,1,6,2,10,1,1,3,3,7,4,6,3,5
Cameroon,Saudi Arabia,52328,Group stage,"Korea Republic, Japan",2002,2002-06-06,1,0,home_win,17.0,672.0,CAF,34.0,627.0,AFC,17.0,45.0,59.91948615384615,57.83005211538461,2.0894340384615404,0,3,2,4,12,3,0,1,4,3,18,1,2,1,6
Spain,Paraguay,24000,Group stage,"Korea Republic, Japan",2002,2002-06-07,3,1,home_win,8.0,713.0,UEFA,18.0,671.0,CONMEBOL,10.0,42.0,71.50423846153845,61.38765480769232,10.116583653846128,2,1,2,12,7,7,1,3,1,5,4,6,1,7,-3
Sweden,Nigeria,36194,Group stage,"Korea Republic, Japan",2002,2002-06-07,2,1,home_win,19.0,665.0,UEFA,27.0,644.0,CAF,8.0,21.0,62.87979807692308,60.60471115384616,2.27508692307692,2,2,1,10,5,8,2,0,3,6,10,6,2,4,5
Argentina,England,35927,Group stage,"Korea Republic, Japan",2002,2002-06-07,0,1,away_win,3.0,784.0,CONMEBOL,12.0,694.0,UEFA,9.0,90.0,67.99343846153849,68.18326346153846,-0.1898249999999706,3,1,1,10,4,10,2,2,1,8,5,8,2,2,1
Brazil,China PR,36750,Group stage,"Korea Republic, Japan",2002,2002-06-08,4,0,home_win,2.0,784.0,CONMEBOL,50.0,566.0,AFC,48.0,218.0,71.18102653846155,58.298825865384615,12.882200673076936,3,1,1,10,8,10,0,0,1,0,2,0,10,10,-6
South Africa,Slovenia,47226,Group stage,"Korea Republic, Japan",2002,2002-06-08,1,0,home_win,37.0,623.0,CAF,25.0,649.0,UEFA,-12.0,-26.0,58.53896730769231,59.45073961538462,-0.91177230769231,0,3,1,5,8,3,0,0,1,1,3,0,3,4,-5
Italy,Croatia,36472,Group stage,"Korea Republic, Japan",2002,2002-06-08,1,2,away_win,6.0,717.0,UEFA,21.0,655.0,UEFA,15.0,62.0,68.45827307692308,65.74488538461539,2.713387692307691,4,1,0,8,1,13,3,0,2,7,4,9,4,1,3
Mexico,Ecuador,45610,Group stage,"Korea Republic, Japan",2002,2002-06-09,2,1,home_win,7.0,716.0,CONCACAF,36.0,624.0,CONMEBOL,29.0,92.0,64.15167115384617,57.17906759615385,6.972603557692317,2,2,1,9,7,8,0,0,1,0,2,0,8,9,-5
Japan,Russia,66108,Group stage,"Korea Republic, Japan",2002,2002-06-09,1,0,home_win,32.0,634.0,AFC,28.0,644.0,UEFA,-4.0,-10.0,61.568284519230765,63.45978846153847,-1.891503942307708,0,1,3,3,6,1,2,0,2,9,6,6,-5,-6,0
Costa Rica,Turkey,42299,Group stage,"Korea Republic, Japan",2002,2002-06-09,1,1,draw,29.0,643.0,CONCACAF,22.0,654.0,UEFA,-7.0,-11.0,54.76753863461539,63.71142807692308,-8.943889442307686,3,0,2,6,6,9,1,0,3,11,13,3,6,-5,7
South Korea,United States,60778,Group stage,"Korea Republic, Japan",2002,2002-06-10,1,1,draw,40.0,603.0,AFC,13.0,690.0,CONCACAF,-27.0,-87.0,,62.40566538461539,,1,1,3,6,12,4,1,0,4,4,8,3,1,2,-4
Portugal,Poland,31000,Group stage,"Korea Republic, Japan",2002,2002-06-10,4,0,home_win,5.0,726.0,UEFA,38.0,615.0,UEFA,33.0,111.0,68.66904192307692,61.76560730769231,6.903434615384612,2,0,3,6,8,6,1,1,3,1,9,4,2,5,1
Tunisia,Belgium,39700,Group stage,"Korea Republic, Japan",2002,2002-06-10,1,1,draw,31.0,635.0,CAF,23.0,653.0,UEFA,-8.0,-18.0,56.97818234615384,67.93338076923077,-10.95519842307693,0,2,3,1,6,2,0,4,1,7,8,4,-2,-6,2
Denmark,France,48100,Group stage,"Korea Republic, Japan",2002,2002-06-11,2,0,home_win,20.0,657.0,UEFA,1.0,802.0,UEFA,-19.0,-145.0,64.05919923076922,69.714,-5.654800769230775,2,1,2,10,8,7,2,2,1,5,2,8,-1,5,-6
Cameroon,Germany,47085,Group stage,"Korea Republic, Japan",2002,2002-06-11,0,2,away_win,17.0,672.0,CAF,11.0,695.0,UEFA,-6.0,-23.0,59.91948615384615,69.83241730769232,-9.912931153846174,1,3,1,4,6,6,3,1,1,13,5,10,-4,-9,-1
Saudi Arabia,Republic of Ireland,65320,Group stage,"Korea Republic, Japan",2002,2002-06-11,0,3,away_win,34.0,627.0,AFC,15.0,674.0,UEFA,-19.0,-47.0,57.83005211538461,61.54500153846156,-3.714949423076952,0,1,4,2,16,1,0,3,2,3,6,3,-2,-1,-10
Senegal,Uruguay,33681,Group stage,"Korea Republic, Japan",2002,2002-06-11,3,3,draw,42.0,599.0,CAF,24.0,652.0,CONMEBOL,-18.0,-53.0,62.96990692307693,65.00322653846155,-2.03331961538462,1,1,0,2,1,4,1,1,3,3,7,4,0,-1,6
Nigeria,England,44864,Group stage,"Korea Republic, Japan",2002,2002-06-12,0,0,draw,27.0,644.0,CAF,12.0,694.0,UEFA,-15.0,-50.0,60.60471115384616,68.18326346153846,-7.578552307692298,1,0,4,4,10,3,2,2,1,7,5,8,-5,-3,-5
Sweden,Argentina,45777,Group stage,"Korea Republic, Japan",2002,2002-06-12,1,1,draw,19.0,665.0,UEFA,3.0,784.0,CONMEBOL,-16.0,-119.0,62.87979807692308,67.99343846153849,-5.113640384615408,2,2,1,9,5,8,2,1,2,5,5,7,1,4,0
Slovenia,Paraguay,30176,Group stage,"Korea Republic, Japan",2002,2002-06-12,1,3,away_win,25.0,649.0,UEFA,18.0,671.0,CONMEBOL,-7.0,-22.0,59.45073961538462,61.38765480769232,-1.9369151923077013,0,0,2,1,4,0,1,2,2,6,7,5,-5,-5,3
South Africa,Spain,31024,Group stage,"Korea Republic, Japan",2002,2002-06-12,2,3,away_win,37.0,623.0,CAF,8.0,713.0,UEFA,-29.0,-90.0,58.53896730769231,71.50423846153845,-12.96527115384614,1,3,1,6,8,6,3,1,1,14,6,10,-4,-8,-2
Ecuador,Croatia,65862,Group stage,"Korea Republic, Japan",2002,2002-06-13,1,0,home_win,36.0,624.0,CONMEBOL,21.0,655.0,UEFA,-15.0,-31.0,57.17906759615385,65.74488538461539,-8.565817788461537,0,0,2,1,4,0,3,0,2,8,5,9,-9,-7,1
Mexico,Italy,39291,Group stage,"Korea Republic, Japan",2002,2002-06-13,1,1,draw,7.0,716.0,CONCACAF,6.0,717.0,UEFA,-1.0,-1.0,64.15167115384617,68.45827307692308,-4.306601923076912,2,2,1,8,7,8,3,1,1,6,3,10,-2,2,-4
Turkey,China PR,43605,Group stage,"Korea Republic, Japan",2002,2002-06-13,3,0,home_win,22.0,654.0,UEFA,50.0,566.0,AFC,28.0,88.0,63.71142807692308,58.298825865384615,5.412602211538463,1,1,3,12,14,4,0,0,2,0,6,0,4,12,-8
Costa Rica,Brazil,38524,Group stage,"Korea Republic, Japan",2002,2002-06-13,2,5,away_win,29.0,643.0,CONCACAF,2.0,784.0,CONMEBOL,-27.0,-141.0,54.76753863461539,71.18102653846155,-16.41348790384616,2,1,2,6,7,7,3,1,1,10,7,10,-3,-4,0
Poland,United States,26482,Group stage,"Korea Republic, Japan",2002,2002-06-14,3,1,home_win,38.0,615.0,UEFA,13.0,690.0,CONCACAF,-25.0,-75.0,61.76560730769231,62.40566538461539,-0.6400580769230828,1,0,4,1,13,3,1,1,3,5,8,4,-1,-4,-5
Belgium,Russia,46640,Group stage,"Korea Republic, Japan",2002,2002-06-14,3,2,home_win,23.0,653.0,UEFA,28.0,644.0,UEFA,5.0,9.0,67.93338076923077,63.45978846153847,4.473592307692293,0,5,0,6,6,5,2,0,3,9,7,6,-1,-3,1
Tunisia,Japan,45213,Group stage,"Korea Republic, Japan",2002,2002-06-14,0,2,away_win,31.0,635.0,CAF,32.0,634.0,AFC,1.0,1.0,56.97818234615384,61.568284519230765,-4.590102173076929,0,2,3,2,7,2,1,1,3,4,6,4,-2,-2,-1
